100000 9.9999e-06 -8.84297
0 0
8.99946e-05 -9.0049
0.000179979 -9.00469
0.000269954 -9.00478
0.000359918 -9.00475
0.000449873 -9.00477
0.000539817 -9.0047
0.000629752 -9.00475
0.000719677 -9.00473
0.000809591 -9.00473
0.000899496 -9.00472
0.00098939 -9.00476
0.00107927 -9.00473
0.00116915 -9.00471
0.00125901 -9.00472
0.00134887 -9.00475
0.00143871 -9.00472
0.00152855 -9.00471
0.00161837 -9.00469
0.00170819 -9.00471
0.00179799 -9.00471
0.00188779 -9.00468
0.00197757 -9.00469
0.00206735 -9.0047
0.00215711 -9.00469
0.00224687 -9.00469
0.00233661 -9.00468
0.00242635 -9.0047
0.00251607 -9.00467
0.00260579 -9.00467
0.00269549 -9.00466
0.00278519 -9.00467
0.00287487 -9.00466
0.00296455 -9.00466
0.00305421 -9.00464
0.00314387 -9.00466
0.00323351 -9.00465
0.00332315 -9.00464
0.00341277 -9.00464
0.00350239 -9.00464
0.00359199 -9.00463
0.00368159 -9.00463
0.00377117 -9.00462
0.00386075 -9.00463
0.00395031 -9.00462
0.00403987 -9.00462
0.00412942 -9.0046
0.00421895 -9.00461
0.00430848 -9.00461
0.00439799 -9.0046
0.0044875 -9.00459
0.00457699 -9.00459
0.00466648 -9.00459
0.00475596 -9.00458
0.00484542 -9.00458
0.00493488 -9.00458
0.00502432 -9.00457
0.00511376 -9.00457
0.00520319 -9.00456
0.0052926 -9.00457
0.00538201 -9.00456
0.00547141 -9.00455
0.00556079 -9.00455
0.00565017 -9.00455
0.00573954 -9.00454
0.00582889 -9.00454
0.00591824 -9.00453
0.00600758 -9.00454
0.0060969 -9.00453
0.00618622 -9.00453
0.00627553 -9.00451
0.00636482 -9.00452
0.00645411 -9.00452
0.00654339 -9.00451
0.00663265 -9.0045
0.00672191 -9.0045
0.00681116 -9.0045
0.0069004 -9.00449
0.00698962 -9.00449
0.00707884 -9.00449
0.00716805 -9.00448
0.00725725 -9.00448
0.00734644 -9.00447
0.00743561 -9.00447
0.00752478 -9.00447
0.00761394 -9.00446
0.00770309 -9.00446
0.00779223 -9.00446
0.00788135 -9.00445
0.00797047 -9.00445
0.00805958 -9.00444
0.00814868 -9.00444
0.00823777 -9.00444
0.00832685 -9.00443
0.00841592 -9.00443
0.00850498 -9.00443
0.00859403 -9.00442
0.00868306 -9.00442
0.00877209 -9.00441
0.00886111 -9.00441
0.00895012 -9.00441
0.00903912 -9.0044
0.00912811 -9.0044
0.00921709 -9.0044
0.00930606 -9.00439
0.00939502 -9.00439
0.00948397 -9.00438
0.00957291 -9.00438
0.00966184 -9.00438
0.00975076 -9.00437
0.00983967 -9.00437
0.00992857 -9.00437
0.0100175 -9.00436
0.0101063 -9.00436
0.0101952 -9.00435
0.0102841 -9.00436
0.0103729 -9.00435
0.0104618 -9.00435
0.0105506 -9.00434
0.0106394 -9.00434
0.0107282 -9.00433
0.010817 -9.00433
0.0109058 -9.00433
0.0109946 -9.00432
0.0110834 -9.00432
0.0111721 -9.00432
0.0112609 -9.00431
0.0113496 -9.00431
0.0114384 -9.0043
0.0115271 -9.0043
0.0116158 -9.00429
0.0117045 -9.00429
0.0117932 -9.00429
0.0118819 -9.00428
0.0119706 -9.00428
0.0120592 -9.00428
0.0121479 -9.00428
0.0122365 -9.00427
0.0123252 -9.00426
0.0124138 -9.00426
0.0125024 -9.00426
0.012591 -9.00425
0.0126796 -9.00425
0.0127682 -9.00425
0.0128568 -9.00424
0.0129453 -9.00424
0.0130339 -9.00424
0.0131224 -9.00423
0.013211 -9.00423
0.0132995 -9.00422
0.013388 -9.00422
0.0134765 -9.00422
0.013565 -9.00421
0.0136535 -9.00421
0.013742 -9.0042
0.0138304 -9.0042
0.0139189 -9.0042
0.0140073 -9.00419
0.0140958 -9.00419
0.0141842 -9.00419
0.0142726 -9.00418
0.014361 -9.00418
0.0144494 -9.00417
0.0145378 -9.00417
0.0146262 -9.00417
0.0147145 -9.00416
0.0148029 -9.00416
0.0148913 -9.00415
0.0149796 -9.00415
0.0150679 -9.00414
0.0151562 -9.00414
0.0152446 -9.00414
0.0153329 -9.00413
0.0154211 -9.00413
0.0155094 -9.00412
0.0155977 -9.00412
0.0156859 -9.00412
0.0157742 -9.00411
0.0158624 -9.00411
0.0159507 -9.0041
0.0160389 -9.0041
0.0161271 -9.00409
0.0162153 -9.00409
0.0163035 -9.00409
0.0163917 -9.00408
0.0164798 -9.00408
0.016568 -9.00408
0.0166562 -9.00407
0.0167443 -9.00407
0.0168324 -9.00407
0.0169206 -9.00406
0.0170087 -9.00406
0.0170968 -9.00405
0.0171849 -9.00405
0.0172729 -9.00404
0.017361 -9.00404
0.0174491 -9.00404
0.0175371 -9.00403
0.0176252 -9.00403
0.0177132 -9.00402
0.0178012 -9.00402
0.0178893 -9.00402
0.0179773 -9.00401
0.0180653 -9.00401
0.0181532 -9.004
0.0182412 -9.004
0.0183292 -9.004
0.0184171 -9.00399
0.0185051 -9.00399
0.018593 -9.00398
0.0186809 -9.00398
0.0187689 -9.00397
0.0188568 -9.00397
0.0189447 -9.00397
0.0190326 -9.00396
0.0191204 -9.00396
0.0192083 -9.00396
0.0192962 -9.00395
0.019384 -9.00395
0.0194718 -9.00394
0.0195597 -9.00394
0.0196475 -9.00394
0.0197353 -9.00393
0.0198231 -9.00393
0.0199109 -9.00392
0.0199987 -9.00392
0.0200864 -9.00391
0.0201742 -9.00391
0.0202619 -9.00391
0.0203497 -9.0039
0.0204374 -9.0039
0.0205251 -9.00389
0.0206129 -9.00389
0.0207006 -9.00389
0.0207882 -9.00388
0.0208759 -9.00388
0.0209636 -9.00387
0.0210513 -9.00387
0.0211389 -9.00386
0.0212266 -9.00386
0.0213142 -9.00386
0.0214018 -9.00385
0.0214894 -9.00385
0.021577 -9.00384
0.0216646 -9.00384
0.0217522 -9.00384
0.0218398 -9.00383
0.0219273 -9.00383
0.0220149 -9.00383
0.0221024 -9.00382
0.02219 -9.00381
0.0222775 -9.00381
0.022365 -9.00381
0.0224525 -9.00381
0.02254 -9.0038
0.0226275 -9.0038
0.022715 -9.00379
0.0228025 -9.00379
0.0228899 -9.00378
0.0229774 -9.00378
0.0230648 -9.00378
0.0231522 -9.00377
0.0232396 -9.00377
0.0233271 -9.00376
0.0234145 -9.00376
0.0235018 -9.00376
0.0235892 -9.00375
0.0236766 -9.00375
0.023764 -9.00375
0.0238513 -9.00374
0.0239386 -9.00374
0.024026 -9.00373
0.0241133 -9.00373
0.0242006 -9.00372
0.0242879 -9.00372
0.0243752 -9.00371
0.0244625 -9.00371
0.0245498 -9.00371
0.024637 -9.00371
0.0247243 -9.0037
0.0248115 -9.0037
0.0248987 -9.00369
0.024986 -9.00369
0.0250732 -9.00368
0.0251604 -9.00368
0.0252476 -9.00368
0.0253348 -9.00367
0.0254219 -9.00367
0.0255091 -9.00367
0.0255963 -9.00366
0.0256834 -9.00366
0.0257706 -9.00365
0.0258577 -9.00365
0.0259448 -9.00365
0.0260319 -9.00364
0.026119 -9.00364
0.0262061 -9.00364
0.0262932 -9.00363
0.0263802 -9.00363
0.0264673 -9.00362
0.0265543 -9.00362
0.0266414 -9.00362
0.0267284 -9.00361
0.0268154 -9.00361
0.0269024 -9.0036
0.0269894 -9.0036
0.0270764 -9.00359
0.0271634 -9.00359
0.0272504 -9.00359
0.0273373 -9.00358
0.0274243 -9.00358
0.0275112 -9.00357
0.0275982 -9.00357
0.0276851 -9.00357
0.027772 -9.00356
0.0278589 -9.00356
0.0279458 -9.00356
0.0280327 -9.00355
0.0281196 -9.00355
0.0282064 -9.00354
0.0282933 -9.00354
0.0283801 -9.00354
0.028467 -9.00353
0.0285538 -9.00353
0.0286406 -9.00353
0.0287274 -9.00352
0.0288142 -9.00352
0.028901 -9.00351
0.0289878 -9.00351
0.0290745 -9.00351
0.0291613 -9.0035
0.0292481 -9.0035
0.0293348 -9.00349
0.0294215 -9.00349
0.0295082 -9.00349
0.029595 -9.00348
0.0296817 -9.00348
0.0297683 -9.00347
0.029855 -9.00347
0.0299417 -9.00347
0.0300284 -9.00346
0.030115 -9.00346
0.0302016 -9.00345
0.0302883 -9.00345
0.0303749 -9.00345
0.0304615 -9.00344
0.0305481 -9.00344
0.0306347 -9.00343
0.0307213 -9.00343
0.0308079 -9.00343
0.0308944 -9.00342
0.030981 -9.00342
0.0310675 -9.00341
0.0311541 -9.00341
0.0312406 -9.00341
0.0313271 -9.0034
0.0314136 -9.0034
0.0315001 -9.0034
0.0315866 -9.00339
0.0316731 -9.00339
0.0317596 -9.00338
0.031846 -9.00338
0.0319325 -9.00338
0.0320189 -9.00337
0.0321053 -9.00337
0.0321918 -9.00336
0.0322782 -9.00336
0.0323646 -9.00335
0.032451 -9.00335
0.0325373 -9.00335
0.0326237 -9.00334
0.0327101 -9.00334
0.0327964 -9.00333
0.0328828 -9.00333
0.0329691 -9.00333
0.0330554 -9.00332
0.0331417 -9.00332
0.033228 -9.00332
0.0333143 -9.00331
0.0334006 -9.00331
0.0334869 -9.0033
0.0335732 -9.0033
0.0336594 -9.00329
0.0337457 -9.00329
0.0338319 -9.00329
0.0339181 -9.00328
0.0340044 -9.00328
0.0340906 -9.00327
0.0341768 -9.00327
0.034263 -9.00327
0.0343491 -9.00326
0.0344353 -9.00326
0.0345215 -9.00325
0.0346076 -9.00325
0.0346938 -9.00325
0.0347799 -9.00324
0.034866 -9.00324
0.0349521 -9.00323
0.0350382 -9.00323
0.0351243 -9.00323
0.0352104 -9.00322
0.0352965 -9.00322
0.0353825 -9.00321
0.0354686 -9.00321
0.0355546 -9.00321
0.0356407 -9.0032
0.0357267 -9.0032
0.0358127 -9.00319
0.0358987 -9.00319
0.0359847 -9.00319
0.0360707 -9.00318
0.0361567 -9.00318
0.0362426 -9.00317
0.0363286 -9.00317
0.0364146 -9.00317
0.0365005 -9.00316
0.0365864 -9.00316
0.0366723 -9.00315
0.0367583 -9.00315
0.0368442 -9.00315
0.03693 -9.00314
0.0370159 -9.00314
0.0371018 -9.00313
0.0371877 -9.00313
0.0372735 -9.00313
0.0373594 -9.00312
0.0374452 -9.00312
0.037531 -9.00312
0.0376168 -9.00311
0.0377026 -9.00311
0.0377884 -9.0031
0.0378742 -9.0031
0.03796 -9.0031
0.0380458 -9.00309
0.0381315 -9.00309
0.0382173 -9.00308
0.038303 -9.00308
0.0383887 -9.00308
0.0384745 -9.00307
0.0385602 -9.00307
0.0386459 -9.00306
0.0387316 -9.00306
0.0388172 -9.00306
0.0389029 -9.00305
0.0389886 -9.00305
0.0390742 -9.00305
0.0391599 -9.00304
0.0392455 -9.00304
0.0393311 -9.00303
0.0394167 -9.00303
0.0395023 -9.00303
0.0395879 -9.00302
0.0396735 -9.00302
0.0397591 -9.00301
0.0398447 -9.00301
0.0399302 -9.00301
0.0400158 -9.003
0.0401013 -9.003
0.0401868 -9.00299
0.0402723 -9.00299
0.0403579 -9.00299
0.0404434 -9.00298
0.0405288 -9.00298
0.0406143 -9.00297
0.0406998 -9.00297
0.0407853 -9.00297
0.0408707 -9.00296
0.0409561 -9.00296
0.0410416 -9.00295
0.041127 -9.00295
0.0412124 -9.00294
0.0412978 -9.00294
0.0413832 -9.00294
0.0414686 -9.00293
0.041554 -9.00293
0.0416393 -9.00292
0.0417247 -9.00292
0.04181 -9.00292
0.0418954 -9.00291
0.0419807 -9.00291
0.042066 -9.00291
0.0421513 -9.0029
0.0422366 -9.0029
0.0423219 -9.00289
0.0424072 -9.00289
0.0424925 -9.00289
0.0425777 -9.00288
0.042663 -9.00288
0.0427482 -9.00287
0.0428335 -9.00287
0.0429187 -9.00287
0.0430039 -9.00286
0.0430891 -9.00286
0.0431743 -9.00286
0.0432595 -9.00285
0.0433446 -9.00285
0.0434298 -9.00284
0.043515 -9.00284
0.0436001 -9.00284
0.0436852 -9.00283
0.0437704 -9.00283
0.0438555 -9.00283
0.0439406 -9.00282
0.0440257 -9.00282
0.0441108 -9.00282
0.0441959 -9.00281
0.0442809 -9.00281
0.044366 -9.00281
0.0444511 -9.0028
0.0445361 -9.0028
0.0446211 -9.0028
0.0447062 -9.00279
0.0447912 -9.00279
0.0448762 -9.00279
0.0449612 -9.00278
0.0450461 -9.00278
0.0451311 -9.00278
0.0452161 -9.00278
0.045301 -9.00277
0.045386 -9.00277
0.0454709 -9.00276
0.0455559 -9.00276
0.0456408 -9.00276
0.0457257 -9.00275
0.0458106 -9.00275
0.0458955 -9.00275
0.0459804 -9.00274
0.0460652 -9.00274
0.0461501 -9.00274
0.0462349 -9.00273
0.0463198 -9.00273
0.0464046 -9.00273
0.0464894 -9.00272
0.0465742 -9.00272
0.0466591 -9.00272
0.0467438 -9.00271
0.0468286 -9.00271
0.0469134 -9.00271
0.0469982 -9.00271
0.0470829 -9.0027
0.0471677 -9.0027
0.0472524 -9.00269
0.0473371 -9.00269
0.0474219 -9.00269
0.0475066 -9.00269
0.0475913 -9.00268
0.047676 -9.00268
0.0477606 -9.00268
0.0478453 -9.00267
0.04793 -9.00267
0.0480146 -9.00267
0.0480993 -9.00266
0.0481839 -9.00266
0.0482685 -9.00266
0.0483532 -9.00265
0.0484378 -9.00265
0.0485224 -9.00265
0.0486069 -9.00264
0.0486915 -9.00264
0.0487761 -9.00264
0.0488606 -9.00263
0.0489452 -9.00263
0.0490297 -9.00263
0.0491143 -9.00263
0.0491988 -9.00262
0.0492833 -9.00262
0.0493678 -9.00262
0.0494523 -9.00261
0.0495368 -9.00261
0.0496212 -9.00261
0.0497057 -9.0026
0.0497902 -9.0026
0.0498746 -9.0026
0.049959 -9.00259
0.0500435 -9.00259
0.0501279 -9.00259
0.0502123 -9.00258
0.0502967 -9.00258
0.0503811 -9.00258
0.0504655 -9.00257
0.0505498 -9.00257
0.0506342 -9.00257
0.0507185 -9.00257
0.0508029 -9.00256
0.0508872 -9.00256
0.0509715 -9.00256
0.0510558 -9.00255
0.0511401 -9.00255
0.0512244 -9.00255
0.0513087 -9.00254
0.051393 -9.00254
0.0514773 -9.00254
0.0515615 -9.00253
0.0516458 -9.00253
0.05173 -9.00253
0.0518142 -9.00253
0.0518985 -9.00252
0.0519827 -9.00252
0.0520669 -9.00252
0.0521511 -9.00251
0.0522352 -9.00251
0.0523194 -9.00251
0.0524036 -9.0025
0.0524877 -9.0025
0.0525719 -9.0025
0.052656 -9.00249
0.0527401 -9.00249
0.0528242 -9.00249
0.0529083 -9.00248
0.0529924 -9.00248
0.0530765 -9.00248
0.0531606 -9.00247
0.0532447 -9.00247
0.0533287 -9.00246
0.0534128 -9.00246
0.0534968 -9.00246
0.0535808 -9.00245
0.0536649 -9.00245
0.0537489 -9.00245
0.0538329 -9.00244
0.0539169 -9.00244
0.0540009 -9.00244
0.0540848 -9.00244
0.0541688 -9.00243
0.0542528 -9.00243
0.0543367 -9.00242
0.0544206 -9.00242
0.0545046 -9.00242
0.0545885 -9.00241
0.0546724 -9.00241
0.0547563 -9.00241
0.0548402 -9.0024
0.0549241 -9.0024
0.0550079 -9.0024
0.0550918 -9.00239
0.0551756 -9.00239
0.0552595 -9.00239
0.0553433 -9.00238
0.0554271 -9.00238
0.0555109 -9.00238
0.0555948 -9.00237
0.0556786 -9.00237
0.0557623 -9.00237
0.0558461 -9.00236
0.0559299 -9.00236
0.0560136 -9.00235
0.0560974 -9.00235
0.0561811 -9.00235
0.0562649 -9.00234
0.0563486 -9.00234
0.0564323 -9.00234
0.056516 -9.00233
0.0565997 -9.00233
0.0566834 -9.00233
0.056767 -9.00232
0.0568507 -9.00232
0.0569344 -9.00232
0.057018 -9.00231
0.0571016 -9.00231
0.0571853 -9.00231
0.0572689 -9.0023
0.0573525 -9.0023
0.0574361 -9.0023
0.0575197 -9.00229
0.0576033 -9.00229
0.0576868 -9.00229
0.0577704 -9.00228
0.0578539 -9.00228
0.0579375 -9.00228
0.058021 -9.00227
0.0581045 -9.00227
0.0581881 -9.00227
0.0582716 -9.00226
0.0583551 -9.00226
0.0584385 -9.00226
0.058522 -9.00225
0.0586055 -9.00225
0.0586889 -9.00225
0.0587724 -9.00224
0.0588558 -9.00224
0.0589393 -9.00224
0.0590227 -9.00223
0.0591061 -9.00223
0.0591895 -9.00223
0.0592729 -9.00222
0.0593563 -9.00222
0.0594397 -9.00222
0.059523 -9.00221
0.0596064 -9.00221
0.0596897 -9.00221
0.0597731 -9.0022
0.0598564 -9.0022
0.0599397 -9.0022
0.060023 -9.00219
0.0601063 -9.00219
0.0601896 -9.00219
0.0602729 -9.00218
0.0603562 -9.00218
0.0604394 -9.00218
0.0605227 -9.00217
0.0606059 -9.00217
0.0606891 -9.00217
0.0607724 -9.00216
0.0608556 -9.00216
0.0609388 -9.00216
0.061022 -9.00215
0.0611052 -9.00215
0.0611884 -9.00215
0.0612715 -9.00214
0.0613547 -9.00214
0.0614378 -9.00214
0.061521 -9.00213
0.0616041 -9.00213
0.0616872 -9.00213
0.0617703 -9.00212
0.0618535 -9.00212
0.0619365 -9.00212
0.0620196 -9.00211
0.0621027 -9.00211
0.0621858 -9.00211
0.0622688 -9.0021
0.0623519 -9.0021
0.0624349 -9.0021
0.0625179 -9.00209
0.062601 -9.00209
0.062684 -9.00209
0.062767 -9.00208
0.06285 -9.00208
0.062933 -9.00208
0.0630159 -9.00207
0.0630989 -9.00207
0.0631819 -9.00207
0.0632648 -9.00206
0.0633477 -9.00206
0.0634307 -9.00206
0.0635136 -9.00205
0.0635965 -9.00205
0.0636794 -9.00205
0.0637623 -9.00204
0.0638452 -9.00204
0.063928 -9.00204
0.0640109 -9.00203
0.0640937 -9.00203
0.0641766 -9.00203
0.0642594 -9.00202
0.0643422 -9.00202
0.0644251 -9.00202
0.0645079 -9.00201
0.0645907 -9.00201
0.0646735 -9.00201
0.0647562 -9.002
0.064839 -9.002
0.0649218 -9.002
0.0650045 -9.00199
0.0650873 -9.00199
0.06517 -9.00199
0.0652527 -9.00198
0.0653354 -9.00198
0.0654181 -9.00197
0.0655008 -9.00197
0.0655835 -9.00197
0.0656662 -9.00196
0.0657489 -9.00196
0.0658315 -9.00196
0.0659142 -9.00195
0.0659968 -9.00195
0.0660794 -9.00195
0.0661621 -9.00194
0.0662447 -9.00194
0.0663273 -9.00194
0.0664099 -9.00193
0.0664924 -9.00193
0.066575 -9.00192
0.0666576 -9.00192
0.0667401 -9.00192
0.0668227 -9.00191
0.0669052 -9.00191
0.0669878 -9.00191
0.0670703 -9.0019
0.0671528 -9.0019
0.0672353 -9.00189
0.0673178 -9.00189
0.0674003 -9.00189
0.0674827 -9.00188
0.0675652 -9.00188
0.0676476 -9.00188
0.0677301 -9.00187
0.0678125 -9.00187
0.067895 -9.00186
0.0679774 -9.00186
0.0680598 -9.00186
0.0681422 -9.00185
0.0682246 -9.00185
0.068307 -9.00185
0.0683893 -9.00184
0.0684717 -9.00184
0.068554 -9.00183
0.0686364 -9.00183
0.0687187 -9.00183
0.068801 -9.00182
0.0688834 -9.00182
0.0689657 -9.00181
0.069048 -9.00181
0.0691303 -9.00181
0.0692125 -9.0018
0.0692948 -9.0018
0.0693771 -9.00179
0.0694593 -9.00179
0.0695416 -9.00179
0.0696238 -9.00178
0.069706 -9.00178
0.0697882 -9.00177
0.0698704 -9.00177
0.0699526 -9.00177
0.0700348 -9.00176
0.070117 -9.00176
0.0701992 -9.00175
0.0702813 -9.00175
0.0703635 -9.00175
0.0704456 -9.00174
0.0705277 -9.00174
0.0706099 -9.00173
0.070692 -9.00173
0.0707741 -9.00173
0.0708562 -9.00172
0.0709383 -9.00172
0.0710203 -9.00171
0.0711024 -9.00171
0.0711845 -9.00171
0.0712665 -9.0017
0.0713485 -9.0017
0.0714306 -9.00169
0.0715126 -9.00169
0.0715946 -9.00168
0.0716766 -9.00168
0.0717586 -9.00168
0.0718406 -9.00167
0.0719226 -9.00167
0.0720045 -9.00166
0.0720865 -9.00166
0.0721684 -9.00166
0.0722504 -9.00165
0.0723323 -9.00165
0.0724142 -9.00164
0.0724961 -9.00164
0.072578 -9.00164
0.0726599 -9.00163
0.0727418 -9.00163
0.0728237 -9.00162
0.0729056 -9.00162
0.0729874 -9.00162
0.0730693 -9.00161
0.0731511 -9.00161
0.0732329 -9.0016
0.0733147 -9.0016
0.0733965 -9.0016
0.0734783 -9.00159
0.0735601 -9.00159
0.0736419 -9.00158
0.0737237 -9.00158
0.0738055 -9.00157
0.0738872 -9.00157
0.073969 -9.00157
0.0740507 -9.00156
0.0741324 -9.00156
0.0742141 -9.00155
0.0742958 -9.00155
0.0743775 -9.00155
0.0744592 -9.00154
0.0745409 -9.00154
0.0746226 -9.00153
0.0747043 -9.00153
0.0747859 -9.00153
0.0748675 -9.00152
0.0749492 -9.00152
0.0750308 -9.00151
0.0751124 -9.00151
0.075194 -9.00151
0.0752756 -9.0015
0.0753572 -9.0015
0.0754388 -9.00149
0.0755204 -9.00149
0.0756019 -9.00149
0.0756835 -9.00148
0.075765 -9.00148
0.0758466 -9.00147
0.0759281 -9.00147
0.0760096 -9.00147
0.0760911 -9.00146
0.0761726 -9.00146
0.0762541 -9.00145
0.0763356 -9.00145
0.0764171 -9.00145
0.0764985 -9.00144
0.07658 -9.00144
0.0766614 -9.00143
