1000 0.000999001 -5.08005
0 0 0
0.00894125 -5.08005 0.00894125
0.0177837 -5.08005 0.0177837
0.0265283 -5.08005 0.0265283
0.0351761 -5.08005 0.0351761
0.0437279 -5.08005 0.0437279
0.0521848 -5.08005 0.0521848
0.0605478 -5.08005 0.0605478
0.0688177 -5.08005 0.0688177
0.0769954 -5.08005 0.0769954
0.0850819 -5.08005 0.0850819
0.0930781 -5.08005 0.0930781
0.100985 -5.08005 0.100985
0.108803 -5.08005 0.108803
0.116534 -5.08005 0.116534
0.124178 -5.08005 0.124178
0.131736 -5.08005 0.131736
0.139208 -5.08005 0.139208
0.146597 -5.08005 0.146597
0.153902 -5.08005 0.153902
0.161125 -5.08005 0.161125
0.168266 -5.08005 0.168266
0.175326 -5.08005 0.175326
0.182306 -5.08005 0.182306
0.189207 -5.08005 0.189207
0.196029 -5.08005 0.196029
0.202774 -5.08005 0.202774
0.209441 -5.08005 0.209441
0.216032 -5.08005 0.216032
0.222548 -5.08005 0.222548
0.228989 -5.08005 0.228989
0.235356 -5.08005 0.235356
0.24165 -5.08005 0.24165
0.247872 -5.08005 0.247872
0.254021 -5.08005 0.254021
0.2601 -5.08005 0.2601
0.266108 -5.08005 0.266108
0.272047 -5.08005 0.272047
0.277916 -5.08005 0.277916
0.283718 -5.08005 0.283718
0.289451 -5.08005 0.289451
0.295118 -5.08005 0.295118
0.300719 -5.08005 0.300719
0.306254 -5.08005 0.306254
0.311724 -5.08005 0.311724
0.317129 -5.08005 0.317129
0.322472 -5.08005 0.322472
0.327751 -5.08005 0.327751
0.332967 -5.08005 0.332967
0.338122 -5.08005 0.338122
0.343216 -5.08005 0.343216
0.348249 -5.08005 0.348249
0.353222 -5.08005 0.353222
0.358136 -5.08005 0.358136
0.362991 -5.08005 0.362991
0.367787 -5.08005 0.367787
0.372527 -5.08005 0.372527
0.377209 -5.08005 0.377209
0.381835 -5.08005 0.381835
0.386404 -5.08005 0.386404
0.390919 -5.08005 0.390919
0.395378 -5.08005 0.395378
0.399784 -5.08005 0.399784
0.404135 -5.08005 0.404135
0.408434 -5.08005 0.408434
0.41268 -5.08005 0.41268
0.416873 -5.08005 0.416873
0.421015 -5.08005 0.421015
0.425106 -5.08005 0.425106
0.429147 -5.08005 0.429147
0.433137 -5.08005 0.433137
0.437077 -5.08005 0.437077
0.440969 -5.08005 0.440969
0.444812 -5.08005 0.444812
0.448607 -5.08005 0.448607
0.452354 -5.08005 0.452354
0.456054 -5.08005 0.456054
0.459707 -5.08005 0.459707
0.463314 -5.08005 0.463314
0.466876 -5.08005 0.466876
0.470391 -5.08005 0.470391
0.473862 -5.08005 0.473862
0.477289 -5.08005 0.477289
0.480672 -5.08005 0.480672
0.484011 -5.08005 0.484011
0.487307 -5.08005 0.487307
0.49056 -5.08005 0.49056
0.493771 -5.08005 0.493771
0.49694 -5.08005 0.49694
0.500068 -5.08005 0.500068
0.503154 -5.08005 0.503154
0.506201 -5.08005 0.506201
0.509206 -5.08005 0.509206
0.512172 -5.08005 0.512172
0.515099 -5.08005 0.515099
0.517987 -5.08005 0.517987
0.520836 -5.08005 0.520836
0.523646 -5.08005 0.523646
0.526419 -5.08005 0.526419
0.529155 -5.08005 0.529155
0.531853 -5.08005 0.531853
0.534514 -5.08005 0.534514
0.537139 -5.08005 0.537139
0.539729 -5.08005 0.539729
0.542282 -5.08005 0.542282
0.5448 -5.08005 0.5448
0.547283 -5.08005 0.547283
0.549732 -5.08005 0.549732
0.552146 -5.08005 0.552146
0.554526 -5.08005 0.554526
0.556873 -5.08005 0.556873
0.559187 -5.08005 0.559187
0.561467 -5.08005 0.561467
0.563715 -5.08005 0.563715
0.565931 -5.08005 0.565931
0.568115 -5.08005 0.568115
0.570267 -5.08005 0.570267
0.572388 -5.08005 0.572388
0.574477 -5.08005 0.574477
0.576536 -5.08005 0.576536
0.578565 -5.08005 0.578565
0.580564 -5.08005 0.580564
0.582532 -5.08005 0.582532
0.584472 -5.08005 0.584472
0.586382 -5.08005 0.586382
0.588263 -5.08005 0.588263
0.590115 -5.08005 0.590115
0.59194 -5.08005 0.59194
0.593736 -5.08005 0.593736
0.595504 -5.08005 0.595504
0.597245 -5.08005 0.597245
0.598958 -5.08005 0.598958
0.600645 -5.08005 0.600645
0.602305 -5.08005 0.602305
0.603938 -5.08005 0.603938
0.605546 -5.08005 0.605546
0.607127 -5.08005 0.607127
0.608683 -5.08005 0.608683
0.610213 -5.08005 0.610213
0.611719 -5.08005 0.611719
0.613199 -5.08005 0.613199
0.614655 -5.08005 0.614655
0.616086 -5.08005 0.616086
0.617493 -5.08005 0.617493
0.618876 -5.08005 0.618876
0.620236 -5.08005 0.620236
0.621572 -5.08005 0.621572
0.622885 -5.08005 0.622885
0.624175 -5.08005 0.624175
0.625442 -5.08005 0.625442
0.626687 -5.08005 0.626687
0.627909 -5.08005 0.627909
0.629109 -5.08005 0.629109
0.630288 -5.08005 0.630288
0.631444 -5.08005 0.631444
0.63258 -5.08005 0.63258
0.633694 -5.08005 0.633694
0.634787 -5.08005 0.634787
0.635859 -5.08005 0.635859
0.636911 -5.08005 0.636911
0.637942 -5.08005 0.637942
0.638953 -5.08005 0.638953
0.639945 -5.08005 0.639945
0.640916 -5.08005 0.640916
0.641868 -5.08005 0.641868
0.6428 -5.08005 0.6428
0.643713 -5.08005 0.643713
0.644608 -5.08005 0.644608
0.645483 -5.08005 0.645483
0.64634 -5.08005 0.64634
0.647178 -5.08005 0.647178
0.647998 -5.08005 0.647998
0.6488 -5.08005 0.6488
0.649584 -5.08005 0.649584
0.650351 -5.08005 0.650351
0.651099 -5.08005 0.651099
0.651831 -5.08005 0.651831
0.652545 -5.08005 0.652545
0.653242 -5.08005 0.653242
0.653923 -5.08005 0.653923
0.654586 -5.08005 0.654586
0.655233 -5.08005 0.655233
0.655864 -5.08005 0.655864
0.656479 -5.08005 0.656479
0.657077 -5.08005 0.657077
0.65766 -5.08005 0.65766
0.658227 -5.08005 0.658227
0.658778 -5.08005 0.658778
0.659314 -5.08005 0.659314
0.659835 -5.08005 0.659835
0.66034 -5.08005 0.66034
0.660831 -5.08005 0.660831
0.661307 -5.08005 0.661307
0.661768 -5.08005 0.661768
0.662214 -5.08005 0.662214
0.662647 -5.08005 0.662647
0.663065 -5.08005 0.663065
0.663469 -5.08005 0.663469
0.663859 -5.08005 0.663859
0.664235 -5.08005 0.664235
0.664597 -5.08005 0.664597
0.664946 -5.08005 0.664946
0.665282 -5.08005 0.665282
0.665604 -5.08005 0.665604
0.665914 -5.08005 0.665914
0.66621 -5.08005 0.66621
0.666493 -5.08005 0.666493
0.666764 -5.08005 0.666764
0.667022 -5.08005 0.667022
0.667267 -5.08005 0.667267
0.6675 -5.08005 0.6675
0.667721 -5.08005 0.667721
0.66793 -5.08005 0.66793
0.668126 -5.08005 0.668126
0.668311 -5.08005 0.668311
0.668484 -5.08005 0.668484
0.668646 -5.08005 0.668646
0.668796 -5.08005 0.668796
0.668934 -5.08005 0.668934
0.669061 -5.08005 0.669061
0.669177 -5.08005 0.669177
0.669282 -5.08005 0.669282
0.669376 -5.08005 0.669376
0.669459 -5.08005 0.669459
0.669531 -5.08005 0.669531
0.669593 -5.08005 0.669593
0.669644 -5.08005 0.669644
0.669685 -5.08005 0.669685
0.669715 -5.08005 0.669715
0.669735 -5.08005 0.669735
0.669745 -5.08005 0.669745
0.669745 -5.08005 0.669745
0.669735 -5.08005 0.669735
0.669715 -5.08005 0.669715
0.669686 -5.08005 0.669686
0.669647 -5.08005 0.669647
0.669598 -5.08005 0.669598
0.66954 -5.08005 0.66954
0.669472 -5.08005 0.669472
0.669395 -5.08005 0.669395
0.669309 -5.08005 0.669309
0.669214 -5.08005 0.669214
0.66911 -5.08005 0.66911
0.668997 -5.08005 0.668997
0.668876 -5.08005 0.668876
0.668745 -5.08005 0.668745
0.668606 -5.08005 0.668606
0.668459 -5.08005 0.668459
0.668302 -5.08005 0.668302
0.668138 -5.08005 0.668138
0.667965 -5.08005 0.667965
0.667784 -5.08005 0.667784
0.667595 -5.08005 0.667595
0.667398 -5.08005 0.667398
0.667193 -5.08005 0.667193
0.66698 -5.08005 0.66698
0.666759 -5.08005 0.666759
0.666531 -5.08005 0.666531
0.666294 -5.08005 0.666294
0.666051 -5.08005 0.666051
0.665799 -5.08005 0.665799
0.665541 -5.08005 0.665541
0.665274 -5.08005 0.665274
0.665001 -5.08005 0.665001
0.66472 -5.08005 0.66472
0.664433 -5.08005 0.664433
0.664138 -5.08005 0.664138
0.663836 -5.08005 0.663836
0.663527 -5.08005 0.663527
0.663212 -5.08005 0.663212
0.662889 -5.08005 0.662889
0.66256 -5.08005 0.66256
0.662225 -5.08005 0.662225
0.661882 -5.08005 0.661882
0.661533 -5.08005 0.661533
0.661178 -5.08005 0.661178
0.660816 -5.08005 0.660816
0.660448 -5.08005 0.660448
0.660074 -5.08005 0.660074
0.659693 -5.08005 0.659693
0.659307 -5.08005 0.659307
0.658914 -5.08005 0.658914
0.658515 -5.08005 0.658515
0.65811 -5.08005 0.65811
0.657699 -5.08005 0.657699
0.657283 -5.08005 0.657283
0.656861 -5.08005 0.656861
0.656433 -5.08005 0.656433
0.655999 -5.08005 0.655999
0.655559 -5.08005 0.655559
0.655115 -5.08005 0.655115
0.654664 -5.08005 0.654664
0.654208 -5.08005 0.654208
0.653747 -5.08005 0.653747
0.65328 -5.08005 0.65328
0.652808 -5.08005 0.652808
0.652331 -5.08005 0.652331
0.651849 -5.08005 0.651849
0.651362 -5.08005 0.651362
0.650869 -5.08005 0.650869
0.650371 -5.08005 0.650371
0.649869 -5.08005 0.649869
0.649361 -5.08005 0.649361
0.648849 -5.08005 0.648849
0.648332 -5.08005 0.648332
0.64781 -5.08005 0.64781
0.647283 -5.08005 0.647283
0.646751 -5.08005 0.646751
0.646215 -5.08005 0.646215
0.645675 -5.08005 0.645675
0.645129 -5.08005 0.645129
0.64458 -5.08005 0.64458
0.644025 -5.08005 0.644025
0.643467 -5.08005 0.643467
0.642904 -5.08005 0.642904
0.642336 -5.08005 0.642336
0.641765 -5.08005 0.641765
0.641189 -5.08005 0.641189
0.640609 -5.08005 0.640609
0.640025 -5.08005 0.640025
0.639436 -5.08005 0.639436
0.638844 -5.08005 0.638844
0.638247 -5.08005 0.638247
0.637647 -5.08005 0.637647
0.637042 -5.08005 0.637042
0.636434 -5.08005 0.636434
0.635822 -5.08005 0.635822
0.635205 -5.08005 0.635205
0.634586 -5.08005 0.634586
0.633962 -5.08005 0.633962
0.633334 -5.08005 0.633334
0.632703 -5.08005 0.632703
0.632069 -5.08005 0.632069
0.63143 -5.08005 0.63143
0.630788 -5.08005 0.630788
0.630143 -5.08005 0.630143
0.629494 -5.08005 0.629494
0.628841 -5.08005 0.628841
0.628185 -5.08005 0.628185
0.627526 -5.08005 0.627526
0.626863 -5.08005 0.626863
0.626197 -5.08005 0.626197
0.625528 -5.08005 0.625528
0.624855 -5.08005 0.624855
0.624179 -5.08005 0.624179
0.6235 -5.08005 0.6235
